word/phrase,value,class
cloud,hr,3
classification,hr,1
meteorologist,hr,1
strived,hr,1
train,hr,2
habit,hr,1
amateur,hr,1
observer,hr,1
classificatory,hr,1
scheme,hr,1
atlas,hr,2
lay,hr,3
contributor,hr,3
learn,hr,2
held,hr,1
ordinary,hr,1
standard,hr,1
strange,hr,2
strangely,hr,1
drawing,hr,1
discursive,hr,5
underpinnings,hr,2
et,hr,1
al,hr,1
encourage,hr,1
deposited,hr,1
extension,hr,1
sensitive,hr,1
exclude,hr,3
continue,hr,1
bearing,hr,2
precisely,hr,3
materialist,hr,1
perspective,hr,2
cataloguing,hr,1
step,hr,1
agency,hr,1
exerted,hr,1
observation,hr,4
simple,hr,1
facilitating,hr,1
rapid,hr,1
transfer,hr,1
file,hr,2
aggregation,hr,1
remote,hr,1
database,hr,1
mass-participation,hr,2
realistic,hr,1
possibility,hr,1
curator,hr,3
distance,hr,2
timeframes,hr,1
scarce,hr,1
longer,hr,1
barrier,hr,2
serve,hr,3
previously,hr,2
reach,hr,1
existed,hr,1
respect,hr,1
powerful,hr,3
enablers,hr,1
excitement,hr,1
numerous,hr,2
owen,hr,2
ridge,hr,2
digitally,hr,1
facilitated,hr,1
democratise,hr,1
simplify,hr,1
curating,hr,2
affordance,hr,1
ability,hr,3
render,hr,1
volume,hr,1
information,hr,2
variety,hr,1
visual,hr,1
format,hr,3
help,hr,1
digestible,hr,1
widely,hr,1
year,hr,5
tausig,hr,2
waldock,hr,4
chosen,hr,1
disseminate,hr,1
referring,hr,1
decision,hr,5
explained,hr,2
best,hr,2
visually,hr,2
receive,hr,1
wanted,hr,1
easily,hr,1
area,hr,2
visited,hr,1
gap,hr,1
filled,hr,1
developing,hr,1
soundmaps,hr,1
mixed,hr,1
carlyle,hr,2
disrupt,hr,2
cartography,hr,1
affective,hr,1
attentiveness,hr,1
precarious,hr,1
qualifies,hr,1
enthusiasm,hr,1
soundmapping,hr,3
considerable,hr,1
caution,hr,1
identifies,hr,1
several,hr,1
beauty,hr,5
favouring,hr,1
ruralnatural,hr,1
overrepresentation,hr,1
male,hr,1
speculatively,hr,1
precludes,hr,1
acknowledgement,hr,2
female,hr,1
space,hr,4
private,hr,2
domestic,hr,1
freely,hr,1
would-be,hr,1
soundmappers,hr,1
expensive,hr,1
equipment,hr,1
significant,hr,3
participation,hr,1
challenging,hr,1
countering,hr,1
hegemonic,hr,2
reinforce,hr,1
hard,hr,2
address,hr,1
stressing,hr,1
owned,hr,1
smartphone,hr,1
waldocks,hr,1
broader,hr,2
semantic,hr,1
