word/phrase,value,class
fortune,hr,2
author,hr,1
share,hr,1
describing,hr,2
differentiate,hr,1
capitalism,hr,1
nonuse,hr,1
distinguish,hr,1
priceable,hr,1
usage,hr,1
differs,hr,1
notably,hr,1
darvills,hr,1
typology,hr,1
monolithic,hr,1
break,hr,1
overall,hr,1
ultimately,hr,1
discussed,hr,1
bequest,hr,1
frey,hr,2
evaluation,hr,2
although,hr,1
estimated,hr,1
hypothetical,hr,1
cf,hr,1
mixed-good,hr,1
merit-good,hr,1
nature,hr,1
mazzanti,hr,2
multi-dimensional,hr,2
multi-value,hr,2
multi-attribute,hr,2
explains,hr,1
connection,hr,1
side,hr,2
resulting,hr,1
domain,hr,1
interpretation,hr,1
purely,hr,1
length,hr,1
characterisation,hr,1
overly,hr,1
indeed,hr,1
exception,hr,1
prove,hr,1
rule,hr,1
survey,hr,1
choay,hr,2
invention,hr,2
hosmer,hr,2
presence,hr,2
past,hr,2
jokilehto,hr,2
effort,hr,2
crisis,hr,1
animated,hr,1
proselytising,hr,1
example,hr,1
laudable,hr,1
progressive,hr,1
australia,hr,2
admitted,hr,1
listokin,hr,3
contribution,hr,2
housing,hr,3
gift,hr,4
muse,hr,2
popularised,hr,1
recent,hr,1
bestseller,hr,1
freakanomics,hr,2
levitt,hr,2
dubner,hr,2
naturalist,hr,2
frank,hr,2
controversial,hr,1
engendered,hr,1
resistant,hr,1
introduce,hr,1
eftec,hr,1
consultancy,hr,1
ltd,hr,1
accessed,hr,1
june,hr,1
thanks,hr,1
driving,hr,1
mauss,hr,2
kahneman,hr,2
map,hr,2
bounded,hr,2
rationality,hr,2
intuitive,hr,2
judgment,hr,2
choice,hr,2
nobel,hr,2
prize,hr,2
managed,hr,1
extra-market,hr,1
donovan,hr,1
rypkema,hr,3
demonstrated,hr,1
profit-making,hr,1
klamer,hr,2
zuidhof,hr,2
navrud,hr,2
ready,hr,2
reference,hr,1
nothing,hr,1
york,hr,8
press,hr,11
allégorie,hr,1
du,hr,1
patrimoine,hr,1
translated,hr,3
lauren,hr,1
cambridge,hr,4
firth,hr,1
carman,hr,1
wheatley,hr,1
ed,hr,8
london,hr,2
routledge,hr,1
los,hr,3
angeles,hr,3
getty,hr,5
institute,hr,5
search,hr,1
explanation,hr,1
enigma,hr,1
book,hr,2
edited,hr,2
rizzo,hr,1
st,hr,2
martin,hr,1
progress,hr,1
baltimore,hr,1
hopkins,hr,1
jr,hr,1
movement,hr,1
williamsburg,hr,2
putnams,hr,1
son,hr,1
trust,hr,3
vols,hr,1
charlottesville,hr,1
oxford,hr,1
merging,hr,1
appraisal,hr,1
meeting,hr,2
organized,hr,2
rogue,hr,1
explores,hr,1
hidden,hr,1
william,hr,1
morrow,hr,1
lahr,hr,1
berkeley,hr,1
california,hr,1
critique,hr,1
forum,hr,1
guide,hr,2
washington,hr,2
brookings,hr,1
metropolitan,hr,1
program,hr,1
stewardship,hr,1
little,hr,1
reshaping,hr,1
gainesville,hr,1
florida,hr,1
form,hr,1
archaic,hr,1
ian,hr,1
cunnison,hr,1
introduction,hr,1
cohen,hr,1
west,hr,1
toward,hr,1
santa,hr,1
monica,hr,1
corporation,hr,1
dordrecht,hr,1
landowner,hr,1
administrator,hr,1
carlton,hr,1
victoria,hr,2
melbourne,hr,1
character,hr,1
origin,hr,1
forster,hr,1
ghirardo,hr,1
leader,hr,1
malden,hr,1
blackwell,hr,1
burwood,hr,1
