word/phrase,value,class
stayed,1,hr
weymouth,1,hr
homeless,1,hr
refugee,1,hr
bombed,1,hr
machine-gunned,1,hr
air,1,hr
precursor,1,hr
formed,1,hr
month,1,hr
consecutive,1,hr
enacted,1,hr
auschwitz,1,hr
september,1,hr
rounded,1,hr
internment,1,hr
germany,1,hr
disease,1,hr
natural,1,hr
english-born,1,hr
non-indigenous,1,hr
male,1,hr
aged,1,hr
dependent,1,hr
freemason,1,hr
ofﬁcers,1,hr
undesirable,1,hr
thousand,1,hr
organisation,1,hr
todt,1,hr
paramilitary,1,hr
auxiliary,1,hr
build,1,hr
concrete,1,hr
coast,1,hr
eastern,1,hr
poland,1,hr
ukraine,1,hr
belarus,1,hr
russia,1,hr
abysmally,1,hr
eat,1,hr
literally,1,hr
worked,1,hr
joined,1,hr
previous,1,hr
comprised,1,hr
voluntary,1,hr
eventually,1,hr
numbered,1,hr
peak,1,hr
invasion,1,hr
entirely,1,hr
cut,1,hr
raw,1,hr
scarce,1,hr
exist,1,hr
occupier,1,hr
starve,1,hr
attempted,1,hr
escape,1,hr
boat,1,hr
half,1,hr
recorded,1,hr
netted,1,hr
interned,1,hr
medical,1,hr
supply,1,hr
ceased,1,hr
red,1,hr
vega,1,hr
lisbon,1,hr
monthly,1,hr
thereafter,1,hr
saved,1,hr
starvation,1,hr
famous,1,hr
acquired,1,hr
mythical,1,hr
scrapped,1,hr
ago,1,hr
along,1,hr
survived,1,hr
collectively,1,hr
clearly,1,hr
always,1,hr
one-time,1,hr
commemorated,1,hr
perpetrator,1,hr
expense,1,hr
argue,1,hr
domination,1,hr
swastika,1,hr
proud,1,hr
display,1,hr
battle,1,hr
honouring,1,hr
parent,1,hr
grandparent,1,hr
vicarious,1,hr
re-experiencing,1,hr
working-through,1,hr
psychological,1,hr
trauma,1,hr
worth,1,hr
protect,1,hr
embarrassment,1,hr
subsequently,1,hr
explaining,1,hr
building,1,hr
data,1,hr
mid-to-late,1,hr
drew,1,hr
neither,1,hr
strictly,1,hr
accurate,1,hr
sparked,1,hr
broadly,1,hr
divided,1,hr
bombing-raid,1,hr
virtually,1,hr
–present,1,hr
problem,1,hr
majority,1,hr
laid,1,hr
atic,1,hr
petered,1,hr
bank,1,hr
seemingly,1,hr
relevance,1,hr
reinvigoration,1,hr
larger,1,hr
loomed,1,hr
resister,1,hr
extant,1,hr
àà,1,hr
legend,1,hr
implied,1,hr
inclusion,1,hr
amended,1,hr
pressure,1,hr
russian,1,hr
scope,1,hr
length,1,hr
indication,1,hr
constitute,1,hr
outlined,1,hr
analytical,1,hr
category,1,hr
u,1,hr
sense,1,hr
analysing,1,hr
whole,1,hr
compare,1,hr
contrast,1,hr
memorial-erection,1,hr
distanced,1,hr
compared,1,hr
occupies,1,hr
stage,1,hr
conceded,1,hr
signalling,1,hr
topography,1,hr
tied,1,hr
valour,1,hr
ﬁghting,1,hr
overseas,1,hr
tendril,1,hr
took,1,hr
alexander,1,hr
coutanche,1,hr
announced,1,hr
central,1,hr
truly,1,hr
soldier,1,hr
providing,1,hr
subsequent,1,hr
celebrating,1,hr
prince,1,hr
charles,1,hr
dominate,1,hr
heliers,1,hr
queen,1,hr
crown,1,hr
pervading,1,hr
repeatedly,1,hr
emphasised,1,hr
delay,1,hr
explained,1,hr
catalyst,1,hr
soul-searching,1,hr
ﬁrst-hand,1,hr
teetered,1,hr
really,1,hr
ask,1,hr
sir,1,hr
philip,1,hr
bailhache,1,hr
proved,1,hr
strong,1,hr
supporter,1,hr
weakening,1,hr
heard,1,hr
prominent,1,hr
expenditure,1,hr
wonder,1,hr
spent,1,hr
reached,1,hr
controversial,1,hr
publication,1,hr
demanded,1,hr
third,1,hr
sanctiﬁed,1,hr
denoted,1,hr
overshadowed,1,hr
blocked,1,hr
ability,1,hr
equal,1,hr
footing,1,hr
moveable,1,hr
feast,1,hr
politically,1,hr
geographically,1,hr
ﬂexibility,1,hr
exploited,1,hr
legitimate,1,hr
look,1,hr
community,1,hr
scuffed,1,hr
restored,1,hr
view-shed,1,hr
approaching,1,hr
greet,1,hr
eye,1,hr
triumvirate,1,hr
accord,1,hr
thoroughfare,1,hr
scarcely,1,hr
unlike,1,hr
occupy,1,hr
middle,1,hr
burial,1,hr
stranger,1,hr
communist,1,hr
party,1,hr
corner,1,hr
none,1,hr
named,1,hr
howard,1,hr
davis,1,hr
park,1,hr
emphasising,1,hr
headstone,1,hr
instigation,1,hr
joe,1,hr
demolished,1,hr
correspondence,1,hr
reveals,1,hr
acceded,1,hr
request,1,hr
erect,1,hr
initially,1,hr
wanted,1,hr
less-visible,1,hr
mières,1,hr
complaint,1,hr
advance,1,hr
publicity,1,hr
sensitivity,1,hr
belief,1,hr
offence,1,hr
committed,1,hr
punishable,1,hr
normal,1,hr
criminal,1,hr
approval,1,hr
submitted,1,hr
text,1,hr
sanitised,1,hr
document,1,hr
highest,1,hr
